PTRATIO,AGE,LSTAT,NOX,RAD,ZN,RM,TAX,INDUS,CHAS,CRIM,DIS,MEDV
17.819236533763675,60.46275299998643,5.697665181991216,0.4310106860067722,5.0,18.0,7.3226840065848915,280.0,2.423363805772499,0.0,0.005857818778082693,4.775247208239947,46.486077945092134
23.526050848498443,88.46850669016419,20.754145863719007,0.46786290079545534,28.0,0.0,6.044137810454176,650.0,18.988261854754214,0.0,7.466670559223224,2.8368938060101283,26.729494818427977
23.526050848498443,88.37577240642187,17.962518746438167,0.5752150047450975,28.0,0.0,6.688979489513135,650.0,18.988261854754214,0.0,6.5090284134138825,2.1886744294783878,27.504262784179513
22.36139486589951,56.93885021777862,13.054289101710797,0.39976641694680176,9.0,0.0,6.505216316724312,263.0,6.252488433941166,0.0,0.09031421862917367,3.9438404754801266,38.73839828757678
14.674665380746553,33.94074784968563,9.850782573683606,0.3236585820571301,6.0,80.0,7.915181024304004,313.0,1.5945943657031163,0.0,0.04324775699135102,8.533565243282586,58.68867340567882
20.847342088520897,31.344187904900934,11.681357732556288,0.3589085266376096,7.0,0.0,6.328135441127811,217.0,7.249109912505614,0.0,0.1588840656548948,5.954931750833014,37.382554347511594
21.42967007982036,80.95702970703704,10.61733592146154,0.4358174966313831,8.0,0.0,7.31377427699513,288.0,10.38584488188214,0.0,0.34220042608672946,4.2058369237757365,46.098693962216366
19.682686105921963,26.33653658281617,14.22128076549213,0.35081706208618135,5.0,35.0,6.3548646298970946,288.0,6.357395958000581,0.0,0.04655668310491988,7.753296854708807,33.12133053587815
17.120442944204314,91.34326948617581,18.065488599124755,0.697788675672674,9.0,0.0,6.358205778493254,387.0,20.540893210833563,0.0,1.9920105951708482,1.895154344355766,37.576246338949474
22.24492926763962,86.15014959660643,20.513882874116966,0.4654594954831499,6.0,0.0,6.638862260570729,172.0,26.908779921240086,0.0,0.08618964686296039,2.4365436183070774,39.706858244766195
17.120442944204314,88.74670954139111,33.78555277594389,0.697788675672674,9.0,0.0,5.486165994895388,387.0,20.540893210833563,0.0,2.195402961098454,1.7055455065518133,28.27903074993105
21.546135678080258,52.02393317943617,7.471034867149124,0.3597096617417114,7.0,0.0,7.383938397514499,231.0,4.710347830267758,0.0,0.05315599793086114,5.181201598045579,51.52206972247712
23.526050848498443,92.73428374231047,28.099328688695632,0.5607945728712649,28.0,0.0,6.147713416935148,650.0,18.988261854754214,0.0,7.407990415735816,1.7899588007219225,23.82411494685972
21.662601276340155,57.03158450152093,15.617094324132548,0.3717266883032385,7.0,20.0,6.593199896423203,207.0,7.301563674535322,1.0,0.08402077092297407,4.573846195178483,40.09424222764196
18.518030123323033,31.71512503987018,3.5581804650587707,0.31564723101611203,7.0,90.0,8.301640545259891,228.0,3.934032152228083,0.0,0.014255261520080983,7.397663529615925,85.2244762326689
21.662601276340155,92.73428374231047,26.417487761481357,0.3917550659057837,8.0,0.0,5.951699365960405,261.0,11.109706797892107,1.0,0.4038465537655712,4.524225655728556,38.73839828757678
23.526050848498443,89.95225523004115,19.575713105194716,0.5607945728712649,28.0,,6.362660643288135,650.0,18.988261854754214,0.0,6.453008386998168,2.249269864712533,29.247490707120466
20.730876490261007,80.02968686961393,6.292602108624836,0.3917550659057837,6.0,0.0,7.8038094044319894,254.0,3.5773465704260703,0.0,0.052460845385993736,3.9949788196661684,45.7113099793406
19.333289311142288,30.695047918704766,6.098103497994614,0.40857890309192163,9.0,0.0,7.290386236822008,280.0,4.2487547244063295,0.0,0.06176662078661878,3.657092134564789,56.94544548273786
23.526050848498443,86.52108673157566,26.589104182625668,0.5375616548523126,28.0,0.0,7.4050990052901815,650.0,18.988261854754214,0.0,14.169989474577248,1.5702273766166028,26.92318680986586
19.333289311142288,7.233274131900216,5.937928171593255,0.3428858245555734,10.0,30.0,7.119987658417827,284.0,5.171940936129186,0.0,0.118240813531647,8.214242477646003,45.90500197077848
20.49794529374122,52.3021360306631,8.21470602544115,0.3877493903852746,9.0,55.0,7.457443666630028,354.0,3.9655044094459075,0.0,0.023570305621304254,6.692468098374622,46.29238595365425
17.120442944204314,92.73428374231047,30.227372310885123,0.697788675672674,9.0,0.0,6.089800174601701,387.0,20.540893210833563,0.0,3.7977573831196247,1.6483359434213098,30.215950664309887
23.526050848498443,34.589887835881804,9.736371626254064,0.4125845786124307,9.0,0.0,6.7480064480453015,208.0,5.444700498683667,0.0,0.03064232417775535,5.61844611625728,39.90055023620408
24.690706831097376,90.78686378372196,21.12026089549354,0.49990830495952765,8.0,0.0,6.850468338327554,421.0,22.964257016606062,0.0,0.5046992849749348,1.9482775101198047,34.477174475943336
24.45777563457759,90.97233235120656,24.04918114968983,0.4310106860067722,8.0,0.0,6.203399226871156,291.0,8.539472458436427,0.0,1.1602466721860971,4.434208159455867,26.34211083555221
18.634495721582926,47.29448470857834,8.454969015043188,0.3500960404924897,8.0,0.0,7.293727385418168,273.0,14.603127349070643,0.0,0.04979145961370289,6.959017960878578,52.49052967966654
23.526050848498443,85.87194674537949,19.95326923171221,0.5712093292245884,28.0,0.0,7.516470625162195,650.0,18.988261854754214,0.0,6.22645353827558,2.712900834490548,25.95472685267644
20.730876490261007,77.24765835734462,8.649467625673411,0.39095393080168184,7.0,0.0,8.648006283061852,177.0,2.5807250918616225,0.0,0.06106219954115313,3.200232908994058,77.08941259227778
23.526050848498443,81.60616969323321,14.999275208013017,0.49189695391850957,28.0,0.0,6.937338201827725,650.0,18.988261854754214,0.0,13.28547737648796,2.278108154698725,-41.45008616770715
21.42967007982036,38.1137906180896,7.928678656867294,0.37813576913605296,11.0,33.0,8.0588504139389,206.0,2.286984024495259,0.0,0.05111688379925008,4.6958543451200665,69.92280890907608
21.662601276340155,85.40827532666793,19.758770621081986,0.3917550659057837,8.0,0.0,6.637748544372008,261.0,11.109706797892107,1.0,0.16170175063675737,4.526677494148435,42.031162142020804
24.341310036317697,90.04498951378345,14.038223249604862,0.4165902541329397,9.0,0.0,7.210198670514158,368.0,8.980084059485971,0.0,0.11865790505856745,2.8405131865347113,38.35101430470101
23.526050848498443,92.73428374231047,15.250979292358013,0.5055162506882402,28.0,0.0,4.302285675655884,650.0,18.988261854754214,0.0,12.533322322941423,1.7636891033660793,44.74285002215118
19.100358114622498,29.67497079753935,7.516799246120941,0.3140449608079084,5.0,80.0,6.802578541782588,299.0,3.818633875762726,0.0,0.04466586818288053,10.765088468003615,42.41854612489657
23.526050848498443,74.00195842636374,17.138759924945465,0.4670617656913535,28.0,0.0,6.809260838974909,650.0,18.988261854754214,0.0,5.275512662998761,4.139987549070423,36.995170364635825
23.526050848498443,87.63389813648338,24.392413991978454,0.46786290079545534,28.0,0.0,6.685638340916975,650.0,18.988261854754214,0.0,4.098878928154989,2.965907208579936,36.995170364635825
19.333289311142288,39.13386773925502,8.432086825557281,0.3428858245555734,10.0,30.0,7.357209208745216,284.0,5.171940936129186,0.0,0.08575401793484348,7.226968873908178,45.13023400502695
20.847342088520897,79.28781259967545,21.509258116753987,0.3589085266376096,7.0,0.0,6.715708678282418,217.0,7.249109912505614,0.0,0.21250349861566756,6.642614050503755,32.15287057868873
17.70277093550378,76.87672122237538,15.182332723900286,0.41979479454934693,9.0,12.5,6.692320638109296,295.0,8.256222143476004,0.0,0.10887942592743259,7.269934423361291,36.60778638176005
23.526050848498443,35.33176210582029,6.4985418139980125,0.4125845786124307,9.0,0.0,7.034231511116376,208.0,5.444700498683667,0.0,0.04711280514081381,7.540453929021242,-42.99962209921022
23.526050848498443,92.73428374231047,33.23638022828209,0.5439707356851271,28.0,0.0,7.1656500225653526,650.0,18.988261854754214,0.0,16.76207428387884,2.1420894995006923,13.94582338352764
17.120442944204314,92.73428374231047,31.80624338541281,0.697788675672674,9.0,0.0,6.827080298154431,387.0,20.540893210833563,0.0,2.2053390081397586,1.6568590007856503,26.729494818427977
22.827257258939085,68.90157282053667,13.431845228228287,0.3949596063221909,9.0,0.0,6.357092062294535,271.0,7.742175275584867,0.0,0.26315694738500606,5.512083030518732,35.83301841600852
24.45777563457759,27.171145136496968,7.528240340863895,0.4310106860067722,8.0,0.0,6.609905639404005,291.0,8.539472458436427,0.0,0.9768561621494767,5.25230491222206,44.74285002215118
,25.687396596619998,4.073029728491712,0.3292665277858427,8.0,80.0,7.960843388451529,229.0,5.19292244094107,0.0,0.07309297291765841,5.973962687139692,72.24711280633069
23.526050848498443,92.73428374231047,24.27800304454891,0.47827765714877885,28.0,0.0,7.414008734879943,650.0,18.988261854754214,0.0,13.02317314955799,1.7834205649355794,33.31502252731603
23.526050848498443,65.47040432207118,19.63291857890949,0.46786290079545534,28.0,0.0,6.197830645877555,650.0,18.988261854754214,0.0,8.149152790372849,2.4092231330570004,22.661962998232415
18.634495721582926,17.063108208585124,9.816459289454745,0.3500960404924897,8.0,0.0,6.82373914955827,273.0,14.603127349070643,0.0,0.07660581044438838,6.424633939555491,46.29238595365425
23.526050848498443,84.2027296380179,29.506583342079004,0.5439707356851271,28.0,0.0,7.553223259719959,650.0,18.988261854754214,0.0,10.04189560213663,2.124342859509189,14.526899357841291
23.526050848498443,79.19507831593315,31.325717406208728,0.5551866271425523,28.0,0.0,6.159964295121069,650.0,18.988261854754214,0.0,38.49217208841009,1.8767071791014405,16.46381927222013
21.546135678080258,52.67307316563234,9.656283963053385,0.3597096617417114,7.0,0.0,6.81705685236595,231.0,4.710347830267758,0.0,0.06628047797795782,4.375480791589249,42.99962209921022
20.730876490261007,78.08226691102541,11.955944006387188,0.4382209019436885,10.0,0.0,6.965181106795727,416.0,10.501243158347496,0.0,0.13190287821344113,2.6345587592649,35.83301841600852
21.662601276340155,54.435024556736245,,0.3717266883032385,7.0,20.0,7.281476507232247,207.0,7.301563674535322,0.0,0.10621930885573996,4.573846195178483,47.26084591084367
17.120442944204314,92.73428374231047,15.19377381864324,0.697788675672674,9.0,0.0,6.018522337883613,387.0,20.540893210833563,0.0,1.386894207914667,1.858260013847115,37.96363032182524
24.45777563457759,87.26296100151414,18.648984431015425,0.4310106860067722,8.0,0.0,6.597654761218084,291.0,8.539472458436427,0.0,0.6953935310829622,5.136718243856351,30.215950664309887
22.36139486589951,38.48472775305884,10.033840089570875,0.39976641694680176,9.0,0.0,6.515239762512793,263.0,6.252488433941166,0.0,0.07427936659423212,4.593344148327042,40.67531820195562
21.779066874600044,33.94074784968563,10.411396216088365,0.3500960404924897,9.0,0.0,6.541968951282076,382.0,13.459635336823014,0.0,0.0777365919173727,5.256975080640878,39.319474261890434
25.622431617176524,18.083185329750542,6.372689771825516,0.33086879799404634,8.0,80.0,6.611019355602725,318.0,2.0037337095348366,0.0,0.09879507967655606,12.359250457766652,39.90055023620408
24.690706831097376,87.81936670396802,20.98296775857809,0.49990830495952765,8.0,0.0,6.278018212185404,421.0,22.964257016606062,0.0,0.8168042402192046,2.311616613103734,27.697954775617397
,29.582236513797035,9.416020973451346,0.31164155549560296,5.0,55.0,7.186810630341036,284.0,2.36041929133685,0.0,0.010158495855662392,8.53158042170459,42.61223811633445
23.526050848498443,69.45797852299054,8.855407331046587,0.4262038753821614,28.0,0.0,7.517584341360916,650.0,18.988261854754214,0.0,5.290741138081656,3.8899000302427957,45.90500197077848
22.36139486589951,28.00575369017776,11.589828974612654,0.39976641694680176,9.0,0.0,6.644430841564329,263.0,6.252488433941166,0.0,0.16224860397205307,4.491884739428252,47.84192188515732
21.42967007982036,48.96370181593992,6.84177465628664,0.4358174966313831,8.0,0.0,6.81817056856467,288.0,10.38584488188214,0.0,0.732607363984864,3.0826614190503503,42.80593010777234
20.847342088520897,37.09371349692419,10.926245479521308,0.3589085266376096,7.0,0.0,6.759143610032503,217.0,7.249109912505614,0.0,0.11371768763970974,6.6793916268019355,41.06270218483139
21.662601276340155,20.679745274535232,12.436469985591266,0.3917550659057837,8.0,0.0,6.560902126660319,261.0,11.109706797892107,0.0,0.12644361356108244,4.606420619899728,43.774390064961764
24.45777563457759,87.54116385274108,14.644601270981438,0.4310106860067722,8.0,0.0,7.233586710687281,291.0,8.539472458436427,0.0,0.7164612875427437,5.2010498138255485,35.63932642457063
23.526050848498443,90.13772379752578,22.33301693824669,0.5928399770353372,28.0,0.0,7.134465969001188,650.0,18.988261854754214,0.0,9.013051298331671,2.411091200424527,33.12133053587815
21.42967007982036,77.1549240736023,20.971526663835135,0.4358174966313831,8.0,0.0,6.5865175992308815,288.0,10.38584488188214,0.0,0.2949949339399333,4.668533859869989,34.477174475943336
24.45777563457759,92.73428374231047,14.919187544812338,0.4310106860067722,8.0,0.0,6.762484758628664,291.0,8.539472458436427,0.0,1.2556494074437001,4.874488287139799,28.085338758493165
20.49794529374122,29.76770508128166,8.226147120184104,0.3581073915335078,8.0,40.0,7.219108400103919,238.0,6.724572292208537,0.0,0.07394569337269577,4.833974576106566,56.36436950842422
24.45777563457759,84.38819820550252,6.452777435026195,0.4590504146503354,5.0,0.0,7.769284202271666,257.0,12.515467620288275,0.0,0.056316624834858296,2.5306475119462313,46.29238595365425
22.24492926763962,32.36426502606635,10.480042784546091,0.34528922986787886,11.0,22.0,6.802578541782588,314.0,6.147580909881752,0.0,0.3149782524297218,9.40513542444423,47.06715391940579
20.26501409722143,63.15204722851342,13.328875375541699,0.4037720924673108,12.0,0.0,6.661136584545131,291.0,6.504266491683764,0.0,0.49772922212506426,4.286630837421264,47.06715391940579
23.526050848498443,92.73428374231047,30.62781062688852,0.5551866271425523,28.0,0.0,6.667818881737452,650.0,18.988261854754214,0.0,23.214480205338123,1.8549908959539434,10.846751520521497
20.730876490261007,63.8011872147096,15.045039586984837,0.39095393080168184,7.0,0.0,6.852695770724994,177.0,2.5807250918616225,0.0,0.05604783251750957,3.82918784079818,57.332829465613635
17.120442944204314,89.11764667636035,12.699615164679214,0.4846867379815933,9.0,0.0,7.037572659712537,387.0,20.540893210833563,0.0,2.132171885617314,2.451838419878702,46.098693962216366
23.526050848498443,90.78686378372196,15.376831334530507,0.5375616548523126,28.0,0.0,8.144606561240352,650.0,18.988261854754214,0.0,18.175087690079327,1.5368356724220644,29.053798715682582
14.674665380746553,31.62239075612787,4.667966655125333,0.3236585820571301,6.0,80.0,8.115649940073627,313.0,1.5945943657031163,0.0,0.03717675809950899,8.533565243282586,64.49943314881533
23.526050848498443,90.4159266487527,3.3865640439144573,0.5055162506882402,28.0,0.0,7.8138328502204715,650.0,18.988261854754214,1.0,6.060580872369618,1.4038526266962623,96.84599571894195
23.526050848498443,72.42547560274447,24.62123588683754,0.5439707356851271,28.0,0.0,6.897244418673799,650.0,18.988261854754214,0.0,6.828353686424175,2.2598944978653406,21.306119058167226
23.526050848498443,76.50578408740613,21.46349373778217,0.5607945728712649,28.0,0.0,6.73909671845554,650.0,18.988261854754214,0.0,4.9059695701472466,2.5309977745776426,44.93654201358906
22.827257258939085,40.52488199538968,14.633160176238482,0.3949596063221909,9.0,0.0,6.774735636814585,271.0,7.742175275584867,0.0,0.2234034905191885,6.323291284867171,42.99962209921022
19.682686105921963,29.86043936502397,10.39995512134541,0.3685221478868313,8.0,0.0,6.842672324936514,414.0,3.399003779525064,0.0,0.042116975518366705,6.857675306190258,38.35101430470101
21.779066874600044,69.08704138802129,13.694990407316235,0.3500960404924897,9.0,0.0,6.9930240117637315,382.0,13.459635336823014,0.0,0.0941051171738506,4.731114116682131,38.73839828757678
23.526050848498443,60.64822156747105,15.125127250185516,0.5247434931866837,28.0,0.0,6.9150638778533216,650.0,18.988261854754214,0.0,7.266030997373294,3.4598942730802595,41.45008616770715
24.45777563457759,80.95702970703704,13.70643150205919,0.4310106860067722,8.0,0.0,7.432941910258186,291.0,8.539472458436427,0.0,0.9291408914697779,4.9492109818408645,40.67531820195562
22.128463669379723,43.30691050765899,8.59226215195864,0.34128355434736984,8.0,25.0,6.868287797507076,265.0,5.098505669287596,0.0,0.03291315582432222,6.305544644875668,44.355466039275406
17.70277093550378,24.389116624227654,3.283594191227869,0.3500960404924897,9.0,45.0,7.994254874413134,382.0,3.6088188276438946,0.0,0.080304021983083,7.56543933006191,70.50388488338973
19.566220507662074,19.56693386962751,6.040898024279843,0.3516983107006933,8.0,21.0,7.251406169866803,227.0,5.9167843569510365,0.0,0.049680235206524107,7.956449180927328,48.422997859470975
22.943722857198978,40.24667914416274,10.869040005806536,0.36291420215811865,12.0,25.0,7.530948935745556,268.0,5.381755984248017,0.0,0.11724906256763618,9.3180367834333,48.422997859470975
17.70277093550378,89.11764667636035,21.909696432757382,0.41979479454934693,9.0,12.5,6.873856378500677,295.0,8.256222143476004,0.0,0.13397906714744515,6.947459294042007,52.49052967966654
22.36139486589951,5.749525592023249,8.626585436187503,0.33086879799404634,8.0,0.0,6.955157661007247,289.0,11.340503350822821,0.0,0.18110114098885718,6.173145370202219,45.32392599646483
17.120442944204314,92.73428374231047,19.04942274701882,0.697788675672674,9.0,0.0,6.2679947663969235,387.0,20.540893210833563,0.0,1.9974513224220107,1.7706943559943042,30.215950664309887
23.526050848498443,48.12909326225913,12.104678238045594,0.4670617656913535,28.0,0.0,7.029776646321496,650.0,18.988261854754214,0.0,3.405014732670735,4.66047781934753,41.06270218483139
20.730876490261007,57.680724487717114,10.811834532091764,0.39095393080168184,7.0,0.0,6.842672324936514,177.0,2.5807250918616225,0.0,0.06384280972062277,3.033157633810895,70.11650090051397
21.42967007982036,72.05453846777523,13.157258954397385,0.4358174966313831,8.0,0.0,6.353750913698374,288.0,10.38584488188214,0.0,0.23501717236877337,4.605953603057847,31.37810261293719
17.70277093550378,28.562159392631624,5.365873434445542,0.3500960404924897,9.0,45.0,7.505333463174994,382.0,3.6088188276438946,0.0,0.06405598983438211,7.56543933006191,59.07605738855459
23.526050848498443,77.61859549231386,18.568896767814746,0.5712093292245884,28.0,0.0,7.017525768135575,650.0,18.988261854754214,0.0,7.18530988386329,3.2493864316021024,28.8601067242447
21.662601276340155,48.68549896471299,12.55088093302081,0.3917550659057837,8.0,0.0,7.045368673103577,261.0,11.109706797892107,0.0,0.21289278404079331,5.084529111776075,47.26084591084367
21.779066874600044,41.73042768403971,10.228338700201096,0.3500960404924897,9.0,0.0,7.000820025154772,382.0,13.459635336823014,0.0,0.08816388009038381,5.256975080640878,41.45008616770715
20.26501409722143,67.97422998311357,2.8259504015096995,0.4061754977796162,12.0,0.0,9.28505194872977,291.0,6.504266491683764,0.0,0.533219076715695,4.481493614696385,80.76956042959759
20.26501409722143,57.03158450152093,12.447911080334222,0.4061754977796162,12.0,0.0,6.778076785410746,291.0,6.504266491683764,0.0,0.3062842112685801,4.263747012169062,46.486077945092134
23.526050848498443,92.73428374231047,35.03263210292591,0.5607945728712649,28.0,0.0,5.4349350497542614,650.0,18.988261854754214,0.0,13.28547737648796,1.8558081754272362,19.756583126664157
22.24492926763962,88.6539752576488,31.188424269293282,0.4654594954831499,6.0,0.0,6.251289023416121,172.0,26.908779921240086,0.0,0.35902311767252076,2.0516049863861214,30.40964265574777
21.779066874600044,50.26198178833227,6.098103497994614,0.36691987767862766,7.0,0.0,7.959729672252809,206.0,2.286984024495259,0.0,0.0640003776307927,7.07787374713746,70.11650090051397
19.566220507662074,42.379567670235886,15.388272429273462,0.3516983107006933,8.0,21.0,6.641089692968169,227.0,5.9167843569510365,0.0,0.08224118040811351,7.956449180927328,38.15732231326312
23.526050848498443,84.1099953542756,14.724688934182115,0.4262038753821614,28.0,0.0,6.937338201827725,650.0,18.988261854754214,0.0,3.743081318290653,3.618563245109552,37.96363032182524
21.662601276340155,48.036358978516816,7.528240340863895,0.3717266883032385,7.0,20.0,8.565591284356563,207.0,7.301563674535322,1.0,0.20565392887357403,5.098072600190644,68.17958098613514
21.42967007982036,53.87861885428238,10.216897605458144,0.37813576913605296,11.0,33.0,7.368346370732417,206.0,2.286984024495259,0.0,0.050783210577713726,3.934616892852964,55.008525568359026
17.236908542464207,43.95605049385516,6.944744508973229,0.3204540416407229,9.0,70.0,7.652344001406052,342.0,2.3499285389309086,0.0,0.04093985054239123,9.139286087203095,48.03561387659521
17.120442944204314,88.28303812267957,12.951319249024209,0.4846867379815933,9.0,0.0,7.130011104206308,387.0,20.540893210833563,0.0,2.27039601763875,2.6415640118931254,43.19331409064811
23.526050848498443,85.68647817789487,25.29626047667184,0.5928399770353372,28.0,0.0,6.479600844153748,650.0,18.988261854754214,0.0,20.438504376167607,2.178867075798873,20.33765910097781
22.943722857198978,27.078410852754654,7.8485909936666145,0.36291420215811865,12.0,25.0,6.843786041135233,268.0,5.381755984248017,0.0,0.14315508073969493,9.124108039841941,45.13023400502695
23.526050848498443,62.68837580980187,13.340316470284654,0.49189695391850957,28.0,0.0,7.773739067066547,650.0,18.988261854754214,0.0,4.30706321229188,2.9572673970051255,57.7202134484894
21.19673888330058,29.211299378827796,14.793335502639842,0.30843701507919574,5.0,80.0,6.938451918026446,225.0,1.8463724234457137,0.0,0.018212996675526096,10.612023698076902,38.932090279014666
18.750961319842823,16.413968222388952,5.5603720450757645,0.3468915000760825,11.0,34.0,7.775966499463987,313.0,6.388868215218407,0.0,0.0926870059823211,6.411790976403745,64.11204916593957
23.526050848498443,77.34039264108694,13.134376764911476,0.6168740301583915,28.0,0.0,6.82373914955827,650.0,18.988261854754214,1.0,4.821364871086583,3.1788668884779723,43.968082056399645
22.01199807111983,30.602313634962453,10.056722279056782,0.32766425757763906,8.0,12.5,6.554219829467998,329.0,6.367886710406524,0.0,0.11878766686694271,7.586688596367526,40.48162621051773
23.526050848498443,35.70269924078953,7.722738951494117,0.4125845786124307,9.0,0.0,7.027549213924055,208.0,5.444700498683667,0.0,0.03464640283619162,7.540453929021242,40.09424222764196
22.01199807111983,19.845136720854438,9.26728674179294,0.32766425757763906,8.0,12.5,6.546423816076957,329.0,,0.0,0.053656507763165676,7.586688596367526,42.61223811633445
17.120442944204314,92.73428374231047,8.454969015043188,0.697788675672674,9.0,0.0,7.250292453668083,387.0,20.540893210833563,0.0,1.3208083726492719,2.0617626026970473,45.13023400502695
22.943722857198978,61.39009583740953,15.045039586984837,0.36291420215811865,12.0,25.0,6.393844696852298,268.0,5.381755984248017,0.0,0.13840023733280185,8.43595872332932,36.22040239888429
21.42967007982036,71.12719563035213,11.406771458725386,0.4358174966313831,8.0,0.0,6.65111313875665,288.0,10.38584488188214,0.0,0.3238483989022299,3.622299379844606,39.319474261890434
23.526050848498443,92.73428374231047,43.441836738997274,0.5351582495400071,28.0,0.0,4.608557630303921,650.0,18.988261854754214,0.0,17.14542774062172,1.3274953730486114,26.729494818427977
